56.0,378.79565,-193.06203
35.0,314.55606,-412.592
425.0,217.11302,-72.3669
429.0,-107.25617,495.87814
60.0,-220.71172,500.6826
220.0,-238.79948,52.862946
308.0,439.41763,-188.4609
67.0,368.86124,-165.39
215.0,91.64308,-120.375
319.0,-391.27243,4.9115825
73.0,242.11966,-101.19163
251.0,120.8537,442.34753
115.0,248.30022,-385.1719
112.0,-11.425986,-365.92996
185.0,387.19138,182.44386
348.0,140.76237,363.80035
420.0,454.08127,-120.838295
404.0,62.382336,-128.24669
417.0,152.48662,440.55087
365.0,-165.9727,-434.866
333.0,-254.2087,442.57916
86.0,135.0948,-444.57565
168.0,245.56317,303.37457
431.0,-160.13522,362.9573
263.0,-302.90378,-425.55508
422.0,-392.67355,-102.70754
364.0,77.04614,400.91513
207.0,226.09479,-426.37732
242.0,-375.90997,-368.28778
183.0,-326.037,290.8302
376.0,-33.204914,514.99457
479.0,-478.335,-159.26836
224.0,-221.4301,51.57909
465.0,-124.77168,223.08272
177.0,-378.19,36.40367
430.0,-175.03143,356.0045
12.0,227.99855,20.042624
75.0,100.21348,-484.52948
23.0,-21.862486,286.62936
111.0,-366.0556,258.13956
264.0,-272.91806,-279.7531
41.0,-283.02115,404.93262
68.0,-92.0326,92.8043
82.0,287.35477,-222.7491
130.0,117.70043,122.835976
125.0,280.37347,273.69025
77.0,-457.7448,69.233345
172.0,26.061865,-45.33131
71.0,233.69582,-92.757095
339.0,-513.78503,126.417046
66.0,392.5486,-179.91644
103.0,439.14023,-148.01038
280.0,174.02046,476.464
59.0,147.19437,224.80417
208.0,49.603466,140.99359
336.0,-374.90405,-3.4795828
26.0,22.353079,344.90353
358.0,491.04706,-35.87365
366.0,-143.72914,-411.50455
211.0,-1.3349234,380.8654
343.0,24.639563,-210.54721
127.0,287.28552,280.13425
116.0,241.99083,-391.0434
100.0,-139.99136,217.34329
468.0,251.57697,452.3444
414.0,238.8995,-274.88782
230.0,462.6394,192.80406
279.0,182.20398,495.10764
79.0,350.5185,64.62943
195.0,-170.86835,-194.94531
374.0,-147.40895,-473.13962
141.0,-395.1481,141.76155
278.0,-277.60593,-368.91708
450.0,-149.63867,449.09283
477.0,-130.47557,140.59256
388.0,208.52602,165.52264
135.0,-420.60336,-334.11725
389.0,204.29878,194.50313
485.0,-196.12999,-396.4469
222.0,-215.2395,44.156048
138.0,119.730064,-104.93532
276.0,-298.0567,-397.64917
46.0,-41.29148,344.50488
107.0,165.64687,-341.7987
295.0,-132.73192,104.29002
57.0,250.79474,214.7879
381.0,-83.39825,-19.544178
475.0,-233.68762,-74.89527
247.0,-289.98053,303.7243
152.0,-76.35906,307.90244
170.0,509.01517,275.742
397.0,320.4445,119.8315
129.0,128.70772,141.52531
250.0,-243.85635,296.1408
238.0,-54.697567,314.3949
448.0,-161.49287,74.37397
78.0,369.43945,74.52954
438.0,-183.05225,361.64975
133.0,483.257,283.54068
258.0,129.5493,305.57047
436.0,-193.47578,360.68274
72.0,237.24648,-81.827354
184.0,-309.93954,270.10873
252.0,116.4484,419.10248
1.0,-372.54437,-114.00805
137.0,131.50494,-112.75975
454.0,-215.19458,-394.96548
435.0,-181.68454,346.29416
154.0,-67.18935,462.572
313.0,277.97076,-443.2735
427.0,150.98279,-79.0837
22.0,-51.116325,-270.2581
391.0,200.16565,174.02316
237.0,87.93232,-338.4132
206.0,235.19388,-426.9703
288.0,-390.3656,-353.28793
270.0,-250.6787,-45.06796
354.0,-450.37015,-121.72558
299.0,189.2714,-56.712334
500.0,425.3224,-221.12502
345.0,-244.00867,-483.26465
33.0,3.836266,-308.8883
400.0,330.5535,-423.7643
40.0,-281.71536,431.22037
113.0,-12.672061,-340.60278
231.0,443.12317,174.4017
432.0,-163.51898,353.74942
245.0,82.53798,-52.73093
254.0,123.30561,295.51685
482.0,-459.16272,-150.28204
309.0,418.73587,-174.25308
165.0,267.88547,310.79105
416.0,-323.5422,-433.3689
142.0,-372.79135,138.18465
283.0,43.3992,-358.26477
5.0,-440.44324,241.39447
55.0,405.37378,-202.39651
114.0,268.02457,-419.80878
265.0,-270.4772,-288.0691
325.0,90.20566,133.31714
136.0,-399.61307,-304.76077
117.0,192.11049,-113.2008
45.0,-315.70676,-108.44904
145.0,-483.903,147.31555
418.0,147.66344,415.94067
449.0,-154.52092,472.08563
444.0,238.5743,76.5588
282.0,375.35538,-8.151019
275.0,-339.06796,264.3267
342.0,18.934765,-224.62708
337.0,-350.0136,-6.172214
393.0,210.33546,175.62366
457.0,-416.97153,-308.1237
460.0,38.109188,518.97815
363.0,74.401855,411.45886
378.0,-399.48764,-14.958852
351.0,23.266363,-131.63927
437.0,-189.9671,351.30115
218.0,280.74796,-488.52252
176.0,-400.7292,39.627583
158.0,-167.67133,-396.80493
28.0,-44.248573,73.62733
148.0,-185.44565,-94.96296
92.0,430.15253,244.21951
469.0,58.030876,481.41483
36.0,301.80634,-379.30725
451.0,-141.01765,450.29443
118.0,177.70505,-118.69831
162.0,-226.4494,-144.8022
494.0,-136.19128,9.814725
84.0,15.638709,-248.2436
7.0,-311.01776,-293.69943
203.0,-29.9025,-24.22363
25.0,30.946968,345.76312
95.0,485.75122,307.8895
292.0,-126.57674,-424.32513
353.0,14.342487,-144.2813
232.0,-239.65802,-282.20004
93.0,-318.4791,-28.14967
296.0,-128.35216,91.05424
304.0,162.60922,65.29591
476.0,-337.13248,-405.28134
240.0,82.98906,-487.26968
18.0,312.6317,205.10342
147.0,-204.94093,-104.91179
157.0,-34.295326,365.16528
392.0,219.34364,164.36908
415.0,-333.46484,-446.9767
370.0,422.32086,310.41223
341.0,102.13264,495.78677
16.0,313.56903,215.06409
287.0,-402.33682,-378.9681
349.0,29.39584,-152.54868
19.0,27.675938,-418.50055
44.0,-333.3319,-117.80047
368.0,338.49924,339.69562
217.0,221.83551,-28.027641
266.0,-278.2397,-409.75873
146.0,-198.66693,-148.71317
489.0,400.18286,-254.19708
74.0,109.67703,-506.86453
31.0,217.10309,-498.82452
61.0,-211.79355,482.8728
29.0,-229.63637,-435.0771
412.0,216.79652,-278.8762
390.0,220.25911,175.46696
380.0,-92.29865,-12.924014
212.0,362.85248,-416.34384
303.0,-314.80786,110.82552
424.0,-447.9085,171.84969
228.0,248.31447,436.9244
159.0,-146.85817,-371.59357
474.0,201.02081,440.81802
193.0,5.120351,-398.54483
226.0,507.48904,259.45493
463.0,-115.276794,164.10455
101.0,-148.84805,218.3258
360.0,90.16006,429.73346
223.0,-219.80157,35.77908
105.0,205.23494,-415.12915
399.0,341.30103,-449.11798
488.0,-34.69135,425.85025
285.0,484.33398,130.73329
421.0,-412.02597,-112.80727
17.0,322.11017,206.33888
271.0,118.14755,-403.00153
335.0,-243.61526,421.37967
426.0,168.44089,-87.52793
166.0,289.09363,399.53372
89.0,-348.9606,-298.23166
214.0,99.79815,-130.69455
198.0,-150.55943,-180.49301
80.0,305.36145,-243.68188
462.0,-126.14343,176.87926
331.0,-197.91031,442.6551
51.0,458.55246,-86.88805
274.0,-357.44376,283.51202
246.0,-243.78467,322.73315
490.0,220.50107,-109.890045
143.0,-512.7458,159.15524
48.0,492.10266,-85.81088
15.0,428.7829,282.24847
493.0,-148.30527,18.73422
97.0,502.33975,3.6176069
330.0,-206.96921,462.8958
284.0,43.949253,-332.99942
134.0,462.51193,255.01016
402.0,-441.32303,203.44545
413.0,232.06616,-267.87973
110.0,-386.47546,275.4532
30.0,-208.26668,-420.84805
419.0,480.65143,-126.04244
234.0,-202.16115,-338.22046
6.0,-414.98657,229.10703
473.0,455.22617,282.62558
219.0,266.06256,-470.9689
367.0,357.50623,355.38644
272.0,90.64247,-454.22003
182.0,477.9634,41.191586
253.0,141.10786,325.303
164.0,-242.56172,-119.39067
186.0,370.03345,169.42326
470.0,365.107,131.38503
153.0,-71.78689,280.8214
64.0,-425.25418,-261.74792
394.0,229.01054,169.70575
267.0,244.90974,-492.17166
90.0,-334.2221,-266.8857
139.0,-69.0087,515.2798
359.0,466.50543,-35.02425
405.0,-342.66248,79.30339
4.0,-442.9164,-203.51807
13.0,209.21532,15.719125
104.0,228.67236,-443.99457
456.0,-185.77065,-289.11307
316.0,-413.70804,262.12662
328.0,387.1667,33.31214
179.0,-175.77525,-486.54257
52.0,460.10928,-77.08196
369.0,450.21753,319.31503
410.0,222.05743,-287.05234
356.0,16.417664,111.77251
486.0,-276.44287,-382.421
302.0,-314.40784,124.29342
43.0,290.2053,-304.55966
300.0,-335.8738,118.51245
171.0,488.14697,249.97943
69.0,-80.45226,80.60254
478.0,-270.62494,96.167145
487.0,495.65616,85.06887
85.0,146.69347,-471.9453
11.0,9.778728,-175.59587
119.0,121.86818,229.91699
39.0,-247.73492,397.40536
406.0,-320.64542,75.24417
495.0,-103.22544,463.54712
216.0,238.50488,-31.992638
443.0,239.74992,85.887825
108.0,-119.139755,379.8628
126.0,296.3253,271.1973
441.0,281.4724,36.442398
382.0,-15.139169,93.61537
156.0,-37.899258,385.6859
439.0,-171.40987,365.6803
2.0,-353.77512,-105.11833
27.0,-50.067665,87.48917
10.0,19.565002,-187.3445
261.0,311.5297,361.44278
307.0,151.1463,50.14142
124.0,370.24106,335.84637
144.0,-484.9771,138.82281
273.0,80.97821,-428.43268
257.0,120.44148,311.95462
352.0,14.405356,-135.12581
200.0,-295.11984,-123.13554
312.0,289.47937,-467.80362
20.0,28.567476,-397.79623
81.0,333.67105,-286.4722
290.0,260.92355,406.81073
484.0,-451.83438,-157.96165
340.0,109.12425,516.37396
187.0,-273.4357,-333.70627
213.0,354.19308,-383.59442
329.0,367.31406,27.400759
398.0,326.1088,112.25898
9.0,-295.69394,-261.49066
346.0,-223.12378,-468.95145
344.0,11.173311,-210.15834
189.0,154.37279,-510.44064
227.0,487.46945,232.20555
294.0,318.7618,-307.49167
109.0,-109.27283,358.58704
409.0,230.08995,-280.5204
481.0,-445.54462,-150.12299
161.0,368.79156,-393.0014
445.0,383.2476,232.32993
453.0,-202.5806,-316.90845
466.0,-164.5945,504.5943
249.0,-232.06476,297.83304
395.0,209.95958,185.56941
383.0,-11.548026,79.18223
372.0,-85.94979,-308.4188
401.0,-470.6889,210.54387
241.0,67.14469,-465.93732
88.0,-432.7598,148.27133
209.0,42.789196,127.23539
236.0,91.8993,-366.21176
120.0,106.23383,215.67908
498.0,-498.32285,189.1728
323.0,80.80045,168.1258
260.0,329.9221,376.72552
297.0,263.94162,-53.329834
24.0,26.084541,371.94357
8.0,-384.68903,-325.37805
37.0,-447.1859,52.359764
83.0,14.741586,-264.09436
190.0,140.08252,-489.1114
201.0,-278.5013,-112.69721
99.0,-146.38147,240.7919
121.0,-358.47266,-386.6969
311.0,418.6371,-25.667322
281.0,396.97128,0.12399433
14.0,333.45816,227.03021
464.0,-107.23458,257.90387
491.0,-270.954,-453.9193
386.0,231.03491,196.82043
433.0,-171.12697,346.4377
447.0,-172.33113,84.60231
314.0,-110.81987,87.78283
357.0,16.925043,97.19129
461.0,370.30743,293.56274
480.0,-464.5332,-139.98997
403.0,66.818565,-141.76495
334.0,-253.31905,418.19177
174.0,25.633087,-33.06608
496.0,-524.6718,184.84431
322.0,96.84314,179.65042
269.0,-270.53995,-49.8364
315.0,-103.239944,71.23138
123.0,305.20303,291.60995
305.0,141.56499,52.266823
268.0,222.15161,-468.8192
423.0,-481.51538,177.21678
497.0,-498.05487,179.57484
32.0,194.85184,-474.03986
197.0,-157.09642,-174.28877
233.0,-227.2516,-360.9926
196.0,-107.26028,-234.38503
262.0,-287.8845,-315.87134
408.0,326.65994,-387.8776
320.0,-338.25116,-374.2438
471.0,-176.92241,266.70508
324.0,102.906204,150.32986
210.0,-1.936734,402.35898
151.0,-96.09431,329.49423
239.0,-49.567368,287.2101
54.0,-231.26863,-340.20044
63.0,-433.90228,-263.68423
191.0,277.7262,-400.1847
91.0,453.73868,267.35522
244.0,93.03309,-61.749947
327.0,-262.0276,-438.3553
62.0,-448.219,-289.5926
205.0,253.35278,-457.59616
150.0,354.3351,-266.04837
483.0,-453.14407,-142.39604
122.0,-343.53192,-357.9855
58.0,160.8688,241.87231
199.0,-97.27739,-214.51013
434.0,-162.79182,372.68506
173.0,14.880661,-42.09037
256.0,133.62073,295.08292
188.0,-253.2323,-307.3359
277.0,-286.87204,-369.4574
361.0,87.856995,399.0303
98.0,477.92926,3.963101
355.0,-431.8462,-107.82403
235.0,150.31468,-358.1535
204.0,-38.881516,-43.241005
385.0,320.14224,1.0224909
377.0,-25.626778,490.35327
411.0,222.51059,-270.74088
384.0,338.60873,8.674237
321.0,-322.3179,-346.2695
371.0,-163.24156,-260.5471
310.0,442.40036,-21.579489
76.0,-478.3579,74.18018
34.0,4.897709,-288.86917
318.0,-408.84534,5.0399985
243.0,-359.5077,-340.13776
50.0,468.59088,-88.261894
194.0,7.520734,-379.54538
167.0,241.85591,294.02777
87.0,-461.99597,158.36975
317.0,-391.01828,246.9596
248.0,-236.71062,289.268
140.0,-63.198368,493.11206
458.0,-397.0198,-277.99484
202.0,-36.094597,-33.021847
301.0,-307.78082,117.33823
132.0,-267.2434,454.75745
42.0,305.4429,-330.4905
169.0,251.00037,292.12823
442.0,248.24513,74.53653
455.0,-179.04463,-295.54333
180.0,-160.97905,-469.3679
255.0,116.6221,302.96664
160.0,374.36548,-425.4164
289.0,275.68805,429.56085
49.0,470.16788,-77.25787
291.0,-149.51208,-445.6204
106.0,178.11615,-371.18613
452.0,-496.16953,108.86485
94.0,-297.96848,-26.322813
225.0,-229.0407,36.98547
428.0,-184.97646,386.1396
102.0,463.57938,-158.07115
347.0,148.8767,382.79788
259.0,141.07173,301.6851
350.0,31.311646,-136.3099
379.0,-379.76526,-25.20196
332.0,-244.20793,363.6274
396.0,198.94739,184.82826
21.0,-55.680496,-292.63614
375.0,-123.91264,-455.12134
38.0,-428.9104,49.25481
163.0,-258.8533,-131.27423
440.0,261.0973,91.32945
70.0,249.01567,-89.0676
131.0,-268.115,473.56653
229.0,232.86693,413.67517
128.0,287.90067,266.63498
192.0,259.60913,-366.9552
326.0,-284.63452,-455.8449
221.0,-209.6192,67.95924
373.0,-81.474724,-286.48596
53.0,-251.67162,-369.8432
362.0,85.39175,408.3081
492.0,-354.51498,38.300964
407.0,246.49664,-303.09995
175.0,-315.85544,44.82967
47.0,-32.802216,322.06366
467.0,376.7481,146.63644
286.0,462.00256,118.0558
338.0,-536.2974,145.24951
387.0,342.8658,131.12862
3.0,-466.83704,-218.28558
96.0,462.8296,297.89975
306.0,143.73967,61.644703
178.0,-379.51605,45.728626
459.0,-538.719,164.65498
472.0,-149.70355,295.71158
149.0,369.08746,-289.2282
181.0,502.96008,43.67855
155.0,-62.49865,439.50784
65.0,324.58954,-159.80121
446.0,367.2167,215.69603
293.0,332.5338,-332.87067
298.0,206.95824,-64.74698
499.0,-97.65947,-380.14114
